<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
D&J-IND,60,20170511,190000,20835.8634992,20868.0945874,20835.2934799,20857.9742457,3600
D&J-IND,60,20170511,200000,20858.0442481,20905.8058607,20858.0442481,20887.8052529,3600
D&J-IND,60,20170511,210000,20887.7052496,20913.1061072,20884.6351459,20910.3760150,3600
D&J-IND,60,20170511,220000,20910.3760150,20934.0668149,20892.6454164,20912.1960765,3596
D&J-IND,60,20170511,230000,20912.0260707,20925.0065090,20905.1358381,20920.9463719,3584
D&J-IND,60,20170512,000000,20920.9463719,20920.9463719,20920.1263442,20920.1263442,1199
D&J-IND,60,20170512,170000,20893.8954586,20900.4956814,20875.8948508,20891.4453758,1797
D&J-IND,60,20170512,180000,20889.9853265,20902.9157631,20870.4446668,20879.9449875,3586
D&J-IND,60,20170512,190000,20879.8549845,20916.8062321,20875.0748231,20896.9355612,3595
D&J-IND,60,20170512,200000,20897.0055636,20897.7755896,20884.4051381,20888.1652651,3600
D&J-IND,60,20170512,210000,20888.2252671,20891.9153917,20876.1248586,20889.2253009,3600
D&J-IND,60,20170512,220000,20889.2053002,20893.2054353,20876.8748839,20886.1151959,3600
D&J-IND,60,20170512,230000,20886.0951952,20894.2954721,20871.2246931,20892.8954248,3578
D&J-IND,60,20170513,000000,20893.0754309,20897.3155740,20893.0754309,20897.3155740,1199
D&J-IND,60,20170515,170000,20924.3364864,20971.7280865,20924.3364864,20966.4679089,1799
D&J-IND,60,20170515,180000,20966.4479082,20989.4686855,20963.1977985,20981.6584218,3596
D&J-IND,60,20170515,190000,20981.7384245,20989.9987034,20967.0379281,20974.6481851,3599
D&J-IND,60,20170515,200000,20974.8681925,20986.5885882,20973.6181503,20981.1884059,3596
D&J-IND,60,20170515,210000,20981.0284005,21001.5390930,20977.9282958,20993.4888212,3598
D&J-IND,60,20170515,220000,20993.4888212,20993.4888212,20967.8179545,20971.1380666,3576
D&J-IND,60,20170515,230000,20971.1380666,20992.2087780,20966.6279143,20982.7484586,3595
D&J-IND,60,20170516,000000,20983.5084842,20983.7084910,20982.5784528,20982.6484552,1199
D&J-IND,60,20170516,170000,20985.1885410,21034.2401971,20985.1885410,21023.2498261,1799
D&J-IND,60,20170516,180000,21022.7898105,21026.9299503,20933.5867987,20955.0975250,3600
D&J-IND,60,20170516,190000,20954.9975216,21008.8093385,20943.6171374,20996.4589215,3596
D&J-IND,60,20170516,200000,20996.4589215,21005.4192240,20986.0385697,20991.6287584,3600
D&J-IND,60,20170516,210000,20990.7287280,20990.7587290,20969.1880007,20972.2581044,3600
D&J-IND,60,20170516,220000,20972.1881020,20983.3784799,20966.0078934,20969.0879974,3599
D&J-IND,60,20170516,230000,20969.0879974,20985.7185589,20967.9079575,20978.7783245,3586
D&J-IND,60,20170517,000000,20978.7783245,20980.4583813,20978.7783245,20980.4583813,1198
D&J-IND,60,20170517,170000,20846.8738709,20846.8738709,20752.9907011,20760.9209688,1777
D&J-IND,60,20170517,180000,20761.0109719,20768.5412261,20691.1086117,20694.4087231,3550
D&J-IND,60,20170517,190000,20695.0987464,20750.0006001,20692.9386735,20743.3603759,3585
D&J-IND,60,20170517,200000,20743.4203779,20745.4404462,20708.0491837,20743.4603793,3595
D&J-IND,60,20170517,210000,20743.5003806,20743.5003806,20685.0484071,20693.3986890,3597
D&J-IND,60,20170517,220000,20693.7887022,20712.5393353,20625.9564119,20662.8376572,3577
D&J-IND,60,20170517,230000,20662.7276534,20689.1985472,20601.7755955,20612.0359419,3509
D&J-IND,60,20170518,000000,20611.8959372,20612.1059443,20607.6257930,20607.6257930,1200
D&J-IND,60,20170518,170000,20580.3448719,20621.4362593,20554.1439872,20569.5445072,1675
D&J-IND,60,20170518,180000,20569.1044924,20676.2981116,20569.1044924,20655.6374141,3478
D&J-IND,60,20170518,190000,20653.7173492,20674.3680465,20618.5161607,20619.4561924,3550
D&J-IND,60,20170518,200000,20620.4762269,20661.7676210,20601.3455810,20641.5369380,3545
D&J-IND,60,20170518,210000,20641.7069437,20669.2878749,20614.1060118,20655.6474144,3547
D&J-IND,60,20170518,220000,20655.7574181,20759.2509124,20655.7574181,20712.1793231,3547
D&J-IND,60,20170518,230000,20712.4993339,20719.2495618,20658.7475191,20660.3275724,3522
D&J-IND,60,20170519,000000,20662.9576612,20664.1877027,20662.4776450,20663.7176869,1200
D&J-IND,60,20170519,170000,20698.9788774,20755.2907787,20688.6385283,20743.7103877,1798
D&J-IND,60,20170519,180000,20745.5204489,20784.2417562,20736.9501595,20780.5016300,3600
D&J-IND,60,20170519,190000,20779.8516080,20798.9722536,20772.7413679,20798.7222452,3596
D&J-IND,60,20170519,200000,20800.7423134,20844.6637963,20800.7423134,20835.1934766,3598
D&J-IND,60,20170519,210000,20835.2234776,20836.0135042,20813.8427557,20833.1634080,3599
D&J-IND,60,20170519,220000,20833.1234067,20857.8342410,20822.8930613,20840.9836721,3600
D&J-IND,60,20170519,230000,20841.2136798,20844.0737764,20781.8716762,20803.2823991,3564
D&J-IND,60,20170520,000000,20803.3624018,20805.5424754,20803.3624018,20805.5424754,1199
D&J-IND,60,20170522,170000,20868.4746003,20914.9661700,20860.8643433,20900.0656669,1757
D&J-IND,60,20170522,180000,20900.5356828,20911.1860424,20866.3945300,20877.4249025,3519
D&J-IND,60,20170522,190000,20876.4848707,20898.2056041,20868.8146117,20884.1851307,3543
D&J-IND,60,20170522,200000,20884.1851307,20908.2359428,20881.0250240,20892.4254089,3566
D&J-IND,60,20170522,210000,20892.2554032,20906.8258951,20888.0052597,20890.6253482,3573
D&J-IND,60,20170522,220000,20890.6253482,20905.6058540,20884.9151554,20892.6754174,3567
D&J-IND,60,20170522,230000,20892.4554099,20907.1059046,20886.5652111,20891.5153782,3525
D&J-IND,60,20170523,000000,20895.6055163,20896.2855393,20895.3355072,20895.5355139,1199
D&J-IND,60,20170523,170000,20909.3759812,20942.3270938,20899.0056311,20908.6459566,1799
D&J-IND,60,20170523,180000,20908.7159590,20936.1868865,20896.9255609,20932.8567740,3600
D&J-IND,60,20170523,190000,20932.8567740,20944.0771529,20921.9364053,20932.9167761,3600
D&J-IND,60,20170523,200000,20932.6867683,20947.0072518,20921.2563824,20923.5564600,3600
D&J-IND,60,20170523,210000,20923.6064617,20948.5873052,20923.3864543,20942.8271107,3600
D&J-IND,60,20170523,220000,20942.9671154,20961.8477529,20933.1567842,20953.4974710,3600
D&J-IND,60,20170523,230000,20953.2574629,20960.0176911,20926.7665684,20935.1568517,3588
D&J-IND,60,20170524,000000,20939.3669939,20940.2570239,20938.6169685,20938.6169685,1200
D&J-IND,60,20170524,170000,20949.9173501,20976.5582496,20934.2868223,20965.1378640,1737
D&J-IND,60,20170524,180000,20967.4979437,20984.5685200,20948.9273167,20965.3178701,3529
D&J-IND,60,20170524,190000,20964.8378539,20973.5481479,20949.2773285,20961.0577262,3478
D&J-IND,60,20170524,200000,20961.0077245,20974.4781793,20953.0274551,20972.4281101,3555
D&J-IND,60,20170524,210000,20972.4781118,20983.5584859,20967.3979403,20977.1882709,3553
D&J-IND,60,20170524,220000,20977.1582698,21009.7393699,20960.3177012,20995.3788850,3533
D&J-IND,60,20170524,230000,20995.3288833,21023.5298355,20978.9583306,21008.9793442,3463
D&J-IND,60,20170525,000000,21011.9294438,21013.3294911,21011.7194368,21013.1294844,1199
D&J-IND,60,20170525,170000,21063.6711908,21091.3621258,21055.2809076,21084.6919006,1722
D&J-IND,60,20170525,180000,21085.1919175,21101.5524699,21074.2715488,21090.4320944,3501
D&J-IND,60,20170525,190000,21090.2820893,21113.0328575,21059.6710558,21061.5311186,3526
D&J-IND,60,20170525,200000,21061.5111179,21092.9221785,21052.1208009,21091.2921234,3547
D&J-IND,60,20170525,210000,21091.6021339,21092.0121477,21073.3215167,21091.5021305,3565
D&J-IND,60,20170525,220000,21091.6021339,21098.8523787,21082.3218206,21091.3221245,3561
D&J-IND,60,20170525,230000,21091.1121174,21106.5026370,21074.5715589,21076.7616328,3528
D&J-IND,60,20170526,000000,21081.6817990,21083.6618658,21081.4717919,21083.6618658,1201
D&J-IND,60,20170526,170000,21070.8614336,21089.5320640,21051.2007698,21073.8915359,1799
D&J-IND,60,20170526,180000,21073.3915190,21087.7020022,21063.6411898,21065.6812587,3600
D&J-IND,60,20170526,190000,21065.2112428,21080.8517709,21061.0111010,21061.0711031,3593
D&J-IND,60,20170526,200000,21061.1111044,21086.3119553,21061.1111044,21083.7518689,3600
D&J-IND,60,20170526,210000,21083.6218645,21093.5321991,21076.7316318,21079.1817145,3599
D&J-IND,60,20170526,220000,21079.1717142,21087.8520073,21075.6215943,21082.1418145,3600
D&J-IND,60,20170526,230000,21082.1718155,21089.0520478,21070.1014080,21077.4716568,3597
D&J-IND,60,20170527,000000,21077.4716568,21080.9917757,21077.4716568,21080.9917757,1199
D&J-IND,60,20170530,170000,21046.2006010,21064.3312131,21028.9800195,21045.4205746,1799
D&J-IND,60,20170530,180000,21045.8005875,21052.4708127,21010.3093891,21040.5204092,3600
D&J-IND,60,20170530,190000,21040.7204159,21050.6207502,21035.9802559,21039.2503663,3600
D&J-IND,60,20170530,200000,21039.2103650,21059.0710355,21038.9203552,21044.4105405,3600
D&J-IND,60,20170530,210000,21044.4905432,21049.2807050,21028.6100070,21037.8403187,3600
D&J-IND,60,20170530,220000,21037.6803133,21042.0404605,21029.1000236,21042.0404605,3599
D&J-IND,60,20170530,230000,21042.1404639,21051.9607955,21028.1199905,21028.5700057,3599
D&J-IND,60,20170531,000000,21028.5700057,21030.5200715,21028.5000033,21030.1800601,1199
D&J-IND,60,20170531,170000,21049.1707013,21052.4108107,20968.9579930,20971.3380733,1753
D&J-IND,60,20170531,180000,20970.2080352,21013.4994969,20943.5871363,21009.8793746,2458
D&J-IND,60,20170531,190000,21010.3793915,21019.1796886,20978.0182989,20996.7389310,2667
D&J-IND,60,20170531,200000,20997.4089536,21015.3595597,20984.4285153,20985.1085383,3482
D&J-IND,60,20170531,210000,20985.3085450,21007.2592862,20977.9682972,20985.2985447,3514
D&J-IND,60,20170531,220000,20985.0885376,21002.4291231,20963.8978221,20986.9586007,3547
D&J-IND,60,20170531,230000,20986.8385967,21015.9695803,20980.7583914,21013.6395016,3492
D&J-IND,60,20170601,000000,21008.9993449,21009.3593571,21006.6392652,21009.3593571,1200
D&J-IND,60,20170601,170000,21031.2600965,21037.3703028,20994.9288698,21021.0797528,1750
D&J-IND,60,20170601,180000,21022.6798068,21042.7704852,21013.1594854,21029.3300314,3488
D&J-IND,60,20170601,190000,21030.2800634,21057.2309734,21027.4699686,21055.2709072,3503
D&J-IND,60,20170601,200000,21055.1109018,21087.0619806,21044.7505520,21082.8518385,3562
D&J-IND,60,20170601,210000,21082.1618152,21134.4035790,21081.7618017,21122.6831833,3552
D&J-IND,60,20170601,220000,21122.7531857,21132.4435129,21105.3425978,21109.1827275,3560
D&J-IND,60,20170601,230000,21108.8727170,21143.2438775,21102.0724874,21143.2438775,3521
D&J-IND,60,20170602,000000,21143.2438775,21144.8939332,21142.8338637,21144.8939332,1199
D&J-IND,60,20170602,170000,21142.8038627,21177.0150178,21131.6334855,21143.6338907,1722
D&J-IND,60,20170602,180000,21142.7338603,21193.1855638,21140.9938016,21185.6553095,3510
D&J-IND,60,20170602,190000,21185.3853004,21222.0265375,21175.6049702,21221.0465044,3539
D&J-IND,60,20170602,200000,21221.0865058,21221.8365311,21204.9859622,21211.2361732,3539
D&J-IND,60,20170602,210000,21211.2061722,21225.7566635,21200.0157944,21218.3264126,3563
D&J-IND,60,20170602,220000,21218.5164190,21224.3166149,21196.0456603,21208.4160780,3562
D&J-IND,60,20170602,230000,21209.1961043,21219.7264599,21181.1551576,21195.5056421,3513
D&J-IND,60,20170603,000000,21195.9456569,21207.0060304,21195.9456569,21207.0060304,1201
D&J-IND,60,20170605,170000,21195.7456502,21213.0562347,21169.4047608,21208.7760902,1799
D&J-IND,60,20170605,180000,21208.6560861,21225.1266422,21200.2258015,21207.4560456,3544
D&J-IND,60,20170605,190000,21207.2760395,21214.1262708,21192.2955337,21211.1261695,3600
D&J-IND,60,20170605,200000,21211.2161725,21224.7066280,21200.4358086,21205.2259703,3547
D&J-IND,60,20170605,210000,21205.3359740,21212.5762185,21197.0356937,21198.7957532,3598
D&J-IND,60,20170605,220000,21198.5957464,21205.4059764,21193.1255617,21199.6457819,3540
D&J-IND,60,20170605,230000,21199.6157809,21205.9959963,21183.0952231,21187.0053551,3589
D&J-IND,60,20170606,000000,21187.0753575,21187.0753575,21184.7552791,21184.7552791,1200
D&J-IND,60,20170606,170000,21146.1939771,21162.3445224,21119.1730648,21158.7944026,1799
D&J-IND,60,20170606,180000,21158.9244070,21180.7451437,21144.3539150,21158.4043894,3599
D&J-IND,60,20170606,190000,21158.6643982,21180.8051457,21145.9239680,21168.1847196,3600
D&J-IND,60,20170606,200000,21168.3247244,21175.2249573,21159.8844394,21167.9547119,3599
D&J-IND,60,20170606,210000,21167.7447048,21168.8047406,21138.3537124,21145.4139508,3599
D&J-IND,60,20170606,220000,21145.3539488,21181.1851586,21145.3139474,21173.9049128,3599
D&J-IND,60,20170606,230000,21173.7749084,21178.7850775,21134.6235865,21139.7537597,3587
D&J-IND,60,20170607,000000,21139.7237587,21139.7237587,21136.9436648,21136.9436648,1199
D&J-IND,60,20170607,170000,21172.2848581,21181.7251768,21153.1242111,21178.0650532,1799
D&J-IND,60,20170607,180000,21178.5450694,21187.6353764,21131.7134882,21151.0341406,3600
D&J-IND,60,20170607,190000,21151.2141466,21158.2343837,21135.1236034,21153.5742263,3600
D&J-IND,60,20170607,200000,21153.5542256,21155.5642935,21114.0228909,21133.7135557,3595
D&J-IND,60,20170607,210000,21133.8735612,21166.3046562,21127.5133464,21162.6745336,3600
D&J-IND,60,20170607,220000,21162.3945241,21185.1952940,21159.5944296,21176.5050006,3600
D&J-IND,60,20170607,230000,21176.5550022,21190.5554750,21162.2545194,21173.2548908,3583
D&J-IND,60,20170608,000000,21173.8849121,21175.0149502,21173.7149063,21174.4049296,1200
D&J-IND,60,20170608,170000,21170.4747970,21205.4659784,21155.9543067,21178.3850640,1735
D&J-IND,60,20170608,180000,21178.7750772,21213.4862492,21157.5643610,21179.0950880,3462
D&J-IND,60,20170608,190000,21179.2850944,21209.2061047,21177.8750468,21200.2558025,3478
D&J-IND,60,20170608,200000,21200.3058042,21266.4080360,21200.3058042,21240.6371659,3513
D&J-IND,60,20170608,210000,21240.5271622,21242.8172395,21192.5355418,21210.4261459,3514
D&J-IND,60,20170608,220000,21210.5061486,21214.2562752,21138.8737300,21153.1442118,3534
D&J-IND,60,20170608,230000,21152.9542054,21191.9455219,21150.1741115,21181.8751819,3469
D&J-IND,60,20170609,000000,21184.9152845,21184.9552859,21183.2452281,21183.2452281,1200
D&J-IND,60,20170609,170000,21209.6761205,21257.3777311,21209.6761205,21250.7575076,1797
D&J-IND,60,20170609,180000,21251.3875289,21306.0693751,21242.9472439,21284.2686391,3596
D&J-IND,60,20170609,190000,21284.1686357,21300.6591925,21272.5582437,21278.8984578,3590
D&J-IND,60,20170609,200000,21278.7184517,21290.4488477,21233.7269326,21271.0481927,3593
D&J-IND,60,20170609,210000,21270.6781802,21281.4085425,21230.7868333,21233.4969248,3588
D&J-IND,60,20170609,220000,21233.3769208,21261.2278611,21160.1644488,21177.5950374,3571
D&J-IND,60,20170609,230000,21177.9750502,21272.8482535,21176.3749962,21266.9780553,3547
D&J-IND,60,20170610,000000,21267.0380573,21272.6882481,21266.9780553,21272.6882481,1199
D&J-IND,60,20170612,170000,21260.6678422,21277.7984206,21194.0155918,21201.9158585,1598
D&J-IND,60,20170612,180000,21202.4358761,21241.0271791,21188.6454105,21238.3470886,3580
D&J-IND,60,20170612,190000,21237.4070568,21248.1974212,21204.3259399,21214.2062735,3597
D&J-IND,60,20170612,200000,21214.0862694,21219.0864383,21186.9553534,21186.9553534,3601
D&J-IND,60,20170612,210000,21187.6653774,21215.9863336,21187.6653774,21189.1754284,3599
D&J-IND,60,20170612,220000,21189.2154297,21218.3664140,21186.8653504,21214.6562887,3599
D&J-IND,60,20170612,230000,21214.5162840,21239.2771200,21196.5656779,21238.4770930,3572
D&J-IND,60,20170613,000000,21238.4770930,21238.7171011,21236.3870224,21236.3870224,1199
D&J-IND,60,20170613,170000,21257.5477369,21308.1294447,21257.5477369,21286.5387157,1797
D&J-IND,60,20170613,180000,21286.4087113,21300.6291915,21271.9882244,21273.8982889,3599
D&J-IND,60,20170613,190000,21273.7282832,21319.1498168,21269.2181309,21314.1896493,3599
D&J-IND,60,20170613,200000,21314.0796456,21327.3000920,21308.1694461,21321.5898992,3598
D&J-IND,60,20170613,210000,21322.1299174,21329.8401777,21308.5094575,21320.3398570,3600
D&J-IND,60,20170613,220000,21320.2298533,21333.4903010,21313.7896358,21320.2698546,3600
D&J-IND,60,20170613,230000,21320.2398536,21332.3502625,21309.5694933,21328.0901187,3583
D&J-IND,60,20170614,000000,21328.0901187,21329.6701720,21328.0901187,21329.1901558,1199
D&J-IND,60,20170614,170000,21343.4306366,21355.2810367,21324.3599927,21337.1904259,1799
D&J-IND,60,20170614,180000,21337.5704387,21346.7307480,21302.5792573,21314.0196436,3570
D&J-IND,60,20170614,190000,21314.0996463,21342.4806045,21309.8695035,21341.4305691,3525
D&J-IND,60,20170614,200000,21341.3105650,21350.5008753,21327.8001089,21335.7103759,3600
D&J-IND,60,20170614,210000,21335.8203797,21354.2510019,21335.5803716,21344.2006626,3600
D&J-IND,60,20170614,220000,21344.0206565,21380.0418727,21301.3092144,21316.8597395,3594
D&J-IND,60,20170614,230000,21316.8597395,21392.6922999,21294.8089950,21377.2817796,3584
D&J-IND,60,20170615,000000,21377.2817796,21377.2817796,21375.2817120,21375.2817120,1199
D&J-IND,60,20170615,170000,21292.4089139,21337.2204269,21274.6483143,21314.4896594,1799
D&J-IND,60,20170615,180000,21313.6796321,21334.1503233,21262.5879070,21319.0298127,3598
D&J-IND,60,20170615,190000,21319.2698208,21357.2311026,21312.3795882,21346.6707460,3599
D&J-IND,60,20170615,200000,21346.5907433,21359.0411637,21322.7699390,21350.4208726,3599
D&J-IND,60,20170615,210000,21350.5208760,21360.0011961,21329.7001730,21344.4906724,3599
D&J-IND,60,20170615,220000,21344.4106697,21361.7812562,21336.9004161,21354.8010205,3599
D&J-IND,60,20170615,230000,21354.9010239,21368.0014662,21333.7603101,21356.8910911,3589
D&J-IND,60,20170616,000000,21358.2211360,21360.9612285,21358.2211360,21360.6212170,1201
D&J-IND,60,20170616,170000,21336.6504077,21356.6010813,21311.1695473,21340.0105211,1799
D&J-IND,60,20170616,180000,21339.3504988,21343.8006491,21308.7294650,21329.8001764,3600
D&J-IND,60,20170616,190000,21329.7901761,21363.8513261,21320.7698715,21363.8513261,3600
D&J-IND,60,20170616,200000,21364.5813507,21383.4619882,21362.9312950,21366.2014054,3600
D&J-IND,60,20170616,210000,21366.1714044,21373.0616371,21348.7208152,21360.1612015,3600
D&J-IND,60,20170616,220000,21360.1912025,21376.8317644,21355.5310452,21369.2115071,3599
D&J-IND,60,20170616,230000,21369.0115003,21384.1420112,21352.9609584,21384.1420112,3577
D&J-IND,60,20170617,000000,21383.1519778,21385.1420449,21383.1519778,21385.0020402,1199
D&J-IND,60,20170619,170000,21445.4740820,21471.4249582,21436.8037892,21467.0448103,1799
D&J-IND,60,20170619,180000,21468.3548545,21507.1361639,21465.9847745,21485.5654356,3599
D&J-IND,60,20170619,190000,21483.5053661,21500.7559485,21472.9050082,21497.2258293,3600
D&J-IND,60,20170619,200000,21497.5158391,21511.4863108,21495.3257652,21499.6259104,3599
